order_item_id,order_id,product_id,quantity,unit_price,discount_percent
3795,2323,20,2,79.38,0.0
3796,2324,21,1,134.9,0.05
3797,2324,60,2,133.04,0.0
3798,2325,60,1,133.04,0.0
3799,2325,14,1,247.01,0.0
3800,2325,9,1,199.05,0.0
3801,2326,39,1,78.78,0.0
3802,2326,2,1,225.21,0.0
3803,2326,43,1,246.42,0.0
3804,2327,52,1,372.88,0.0
3805,2328,4,2,188.28,0.0
3806,2329,49,1,399.06,0.15
3807,2330,58,1,370.96,0.0
3808,2331,27,1,228.1,0.15
3809,2331,60,3,133.04,0.0
3810,2331,21,1,134.9,0.05
3811,2331,34,2,327.63,0.0
3812,2332,61,2,404.71,0.0
3813,2332,8,2,178.2,0.15
3814,2333,64,1,401.71,0.05
3815,2333,22,1,410.91,0.05
3816,2333,58,1,370.96,0.0
3817,2334,36,1,95.73,0.0
3818,2335,1,1,374.81,0.0
3819,2336,50,1,432.01,0.2
3820,2336,14,1,247.01,0.0
3821,2337,41,1,409.66,0.0
3822,2338,18,1,44.33,0.0
3823,2338,52,1,372.88,0.15
3824,2338,51,3,25.91,0.0
3825,2338,66,2,46.76,0.1
3826,2339,34,1,327.63,0.05
3827,2339,48,1,67.66,0.0
3828,2339,72,1,139.44,0.05
3829,2340,33,2,233.82,0.1
3830,2340,22,1,410.91,0.0
3831,2340,46,1,210.09,0.15
3832,2340,23,1,411.01,0.0
3833,2341,71,1,438.52,0.0
3834,2342,4,1,188.28,0.0
3835,2342,59,1,360.15,0.0
3836,2343,70,1,92.51,0.05
3837,2343,27,1,228.1,0.0
3838,2344,58,2,370.96,0.0
3839,2345,47,1,359.13,0.0
3840,2346,68,1,238.62,0.1
3841,2347,64,1,401.71,0.0
3842,2347,20,1,79.38,0.0
3843,2347,54,2,180.14,0.05
3844,2348,58,1,370.96,0.1
3845,2349,6,1,416.95,0.2
3846,2350,18,1,44.33,0.1
3847,2350,68,1,238.62,0.05
3848,2351,14,1,247.01,0.0
3849,2352,69,1,98.01,0.0
3850,2353,61,1,404.71,0.2
3851,2354,2,1,225.21,0.05
3852,2354,53,1,280.66,0.0
3853,2354,7,1,290.09,0.0
3854,2355,31,1,109.88,0.0
3855,2355,8,1,178.2,0.05
3856,2356,54,1,180.14,0.0
3857,2357,8,1,178.2,0.0
3858,2358,49,1,399.06,0.0
3859,2359,46,1,210.09,0.0
3860,2359,31,2,109.88,0.0
3861,2360,68,3,238.62,0.0
3862,2360,20,2,79.38,0.0
3863,2360,69,2,98.01,0.15
3864,2360,57,1,100.82,0.1
3865,2361,55,1,238.87,0.1
3866,2362,35,2,62.83,0.05
3867,2363,24,1,439.98,0.0
3868,2363,40,1,85.38,0.0
3869,2364,14,1,247.01,0.1
3870,2365,14,1,247.01,0.2
3871,2365,17,1,396.49,0.0
3872,2366,53,1,280.66,0.0
3873,2366,19,2,412.27,0.0
3874,2366,36,1,95.73,0.15
3875,2366,25,1,430.21,0.2
3876,2367,59,1,360.15,0.0
3877,2367,69,1,98.01,0.2
3878,2367,70,1,92.51,0.2
3879,2368,46,3,210.09,0.1
3880,2369,66,1,46.76,0.0
3881,2370,49,1,399.06,0.15
3882,2371,24,1,439.98,0.0
3883,2372,62,1,80.44,0.05
3884,2373,47,1,359.13,0.05
3885,2374,18,1,44.33,0.0
3886,2375,20,1,79.38,0.0
3887,2376,68,1,238.62,0.05
3888,2377,14,2,247.01,0.05
3889,2377,17,3,396.49,0.15
3890,2378,45,1,70.43,0.1
3891,2379,7,1,290.09,0.0
3892,2380,42,1,232.44,0.0
3893,2381,71,2,438.52,0.0
3894,2382,9,1,199.05,0.0
3895,2383,27,1,228.1,0.0
3896,2384,64,1,401.71,0.1
3897,2385,42,1,232.44,0.15
3898,2386,42,1,232.44,0.05
3899,2387,42,2,232.44,0.0
3900,2388,38,1,173.95,0.0
3901,2388,66,1,46.76,0.0
3902,2389,19,1,412.27,0.0
3903,2389,70,1,92.51,0.0
3904,2390,54,2,180.14,0.1
3905,2391,63,1,394.04,0.05
3906,2391,64,1,401.71,0.0
3907,2392,51,1,25.91,0.0
3908,2392,60,1,133.04,0.0
3909,2393,48,1,67.66,0.1
3910,2393,37,1,131.27,0.05
3911,2394,61,1,404.71,0.2
3912,2394,37,1,131.27,0.2
3913,2395,65,1,299.72,0.05
3914,2396,53,1,280.66,0.0
3915,2396,34,2,327.63,0.0
3916,2397,11,1,71.32,0.0
3917,2397,15,1,159.55,0.05
3918,2397,6,1,416.95,0.05
3919,2398,30,1,431.14,0.0
3920,2399,20,1,79.38,0.0
3921,2400,66,1,46.76,0.05
3922,2401,63,1,394.04,0.2
3923,2401,50,1,432.01,0.05
3924,2402,63,2,394.04,0.0
3925,2402,17,2,396.49,0.0
3926,2403,42,2,232.44,0.1
3927,2404,42,1,232.44,0.15
3928,2404,19,1,412.27,0.0
3929,2404,68,2,238.62,0.0
3930,2405,64,1,401.71,0.0
3931,2406,10,1,418.35,0.0
3932,2407,7,1,290.09,0.05
3933,2408,41,1,409.66,0.05
3934,2408,59,1,360.15,0.0
3935,2408,29,1,259.96,0.05
3936,2409,71,1,438.52,0.1
3937,2409,10,1,418.35,0.0
3938,2410,72,1,139.44,0.0
3939,2410,47,1,359.13,0.05
3940,2411,11,2,71.32,0.0
3941,2411,68,1,238.62,0.05
3942,2412,62,1,80.44,0.15
3943,2413,23,1,411.01,0.0
3944,2414,70,1,92.51,0.0
3945,2415,42,1,232.44,0.0
3946,2416,40,1,85.38,0.2
3947,2416,17,1,396.49,0.05
3948,2417,39,1,78.78,0.0
3949,2418,49,1,399.06,0.0
3950,2418,36,2,95.73,0.0
3951,2418,24,1,439.98,0.0
3952,2418,3,1,156.81,0.05
3953,2419,58,1,370.96,0.0
3954,2420,7,1,290.09,0.0
3955,2421,47,1,359.13,0.1
3956,2422,7,1,290.09,0.0
3957,2422,10,2,418.35,0.0
3958,2422,65,1,299.72,0.0
3959,2423,56,2,448.94,0.15
3960,2423,26,1,326.44,0.0
3961,2423,6,1,416.95,0.0
3962,2423,27,1,228.1,0.0
3963,2424,10,1,418.35,0.0
3964,2425,32,1,200.98,0.0
3965,2425,7,1,290.09,0.0
3966,2425,61,1,404.71,0.0
3967,2426,71,1,438.52,0.2
3968,2426,56,1,448.94,0.2
3969,2426,11,1,71.32,0.05
3970,2427,38,1,173.95,0.0
3971,2428,49,1,399.06,0.0
3972,2429,12,2,206.84,0.15
3973,2430,53,1,280.66,0.0
3974,2430,63,1,394.04,0.0
3975,2431,47,1,359.13,0.0
3976,2432,24,1,439.98,0.1
3977,2432,13,2,288.11,0.0
3978,2432,36,3,95.73,0.05
3979,2432,63,1,394.04,0.1
3980,2433,18,3,44.33,0.0
3981,2433,65,1,299.72,0.0
3982,2434,42,3,232.44,0.0
3983,2435,55,1,238.87,0.0
3984,2436,62,2,80.44,0.0
3985,2436,27,1,228.1,0.0
3986,2437,68,1,238.62,0.0
3987,2437,50,3,432.01,0.1
3988,2438,2,1,225.21,0.05
3989,2438,36,1,95.73,0.15
3990,2439,50,1,432.01,0.0
3991,2440,15,1,159.55,0.1
3992,2441,57,1,100.82,0.0
3993,2442,9,1,199.05,0.0
3994,2443,36,1,95.73,0.0
3995,2444,25,2,430.21,0.0
3996,2445,4,1,188.28,0.1
3997,2446,60,1,133.04,0.0
3998,2446,64,1,401.71,0.05
3999,2447,45,1,70.43,0.1
4000,2448,38,2,173.95,0.0
4001,2449,10,1,418.35,0.0
4002,2450,47,1,359.13,0.15
4003,2451,1,1,374.81,0.0
4004,2451,4,2,188.28,0.0
4005,2452,43,1,246.42,0.15
4006,2452,17,1,396.49,0.05
4007,2453,65,2,299.72,0.0
4008,2453,50,1,432.01,0.0
4009,2454,70,1,92.51,0.0
4010,2455,49,1,399.06,0.0
4011,2455,59,1,360.15,0.0
4012,2456,4,1,188.28,0.0
4013,2457,59,1,360.15,0.0
4014,2457,62,1,80.44,0.0
4015,2458,28,1,324.88,0.05
4016,2459,26,1,326.44,0.0
4017,2459,10,1,418.35,0.15
4018,2460,7,1,290.09,0.05
4019,2460,53,1,280.66,0.15
4020,2461,33,1,233.82,0.15
4021,2461,2,3,225.21,0.0
4022,2462,59,1,360.15,0.0
4023,2462,51,1,25.91,0.1
4024,2463,55,1,238.87,0.15
4025,2464,60,1,133.04,0.0
4026,2464,47,2,359.13,0.05
4027,2464,30,1,431.14,0.0
4028,2465,23,1,411.01,0.15
4029,2466,54,1,180.14,0.15
4030,2466,46,1,210.09,0.0
4031,2467,70,1,92.51,0.0
4032,2467,34,1,327.63,0.0
4033,2467,38,1,173.95,0.0
4034,2468,43,1,246.42,0.0
4035,2469,34,1,327.63,0.15
4036,2469,57,1,100.82,0.1
4037,2469,67,2,239.77,0.0
4038,2470,58,1,370.96,0.0
4039,2470,9,1,199.05,0.0
4040,2470,71,1,438.52,0.1
4041,2470,57,1,100.82,0.0
4042,2471,57,1,100.82,0.1
4043,2472,59,2,360.15,0.0
4044,2472,37,1,131.27,0.1
4045,2472,33,1,233.82,0.0
4046,2473,8,1,178.2,0.0
4047,2474,70,1,92.51,0.15
4048,2474,54,1,180.14,0.05
4049,2475,13,1,288.11,0.2
4050,2476,33,1,233.82,0.0
4051,2476,26,1,326.44,0.0
4052,2477,28,3,324.88,0.05
4053,2477,69,1,98.01,0.1
4054,2477,62,1,80.44,0.05
4055,2478,18,1,44.33,0.0
4056,2478,42,1,232.44,0.0
4057,2478,66,1,46.76,0.0
4058,2478,41,2,409.66,0.2
4059,2479,51,1,25.91,0.05
4060,2480,68,1,238.62,0.0
4061,2481,5,1,441.19,0.0
4062,2482,7,1,290.09,0.05
4063,2483,34,2,327.63,0.05
4064,2483,8,1,178.2,0.0
4065,2483,45,1,70.43,0.0
4066,2484,38,1,173.95,0.0
4067,2485,61,1,404.71,0.0
4068,2486,62,1,80.44,0.0
4069,2487,18,1,44.33,0.0
4070,2487,10,1,418.35,0.0
4071,2487,3,1,156.81,0.15
4072,2488,26,1,326.44,0.15
4073,2488,46,1,210.09,0.15
4074,2488,8,1,178.2,0.0
4075,2489,33,1,233.82,0.15
4076,2489,26,1,326.44,0.0
4077,2490,42,1,232.44,0.15
4078,2490,1,1,374.81,0.05
4079,2491,61,1,404.71,0.05
4080,2492,49,2,399.06,0.0
4081,2492,65,1,299.72,0.0
4082,2492,34,1,327.63,0.1
4083,2493,70,1,92.51,0.0
4084,2494,35,1,62.83,0.1
4085,2494,23,2,411.01,0.05
4086,2494,13,1,288.11,0.1
4087,2494,45,1,70.43,0.05
4088,2495,58,2,370.96,0.05
4089,2495,29,1,259.96,0.0
4090,2495,46,1,210.09,0.0
4091,2496,67,1,239.77,0.0
4092,2496,6,1,416.95,0.05
4093,2497,24,1,439.98,0.1
4094,2498,67,1,239.77,0.15
4095,2498,19,1,412.27,0.1
4096,2499,52,1,372.88,0.0
4097,2499,56,1,448.94,0.0
4098,2500,16,1,230.72,0.0
4099,2500,42,1,232.44,0.1
4100,2501,69,1,98.01,0.0
4101,2502,4,1,188.28,0.0
4102,2503,48,1,67.66,0.0
4103,2504,27,1,228.1,0.0
4104,2505,33,1,233.82,0.0
4105,2506,1,1,374.81,0.0
4106,2506,35,1,62.83,0.15
4107,2506,51,1,25.91,0.05
4108,2507,66,1,46.76,0.15
4109,2507,45,1,70.43,0.15
4110,2508,50,1,432.01,0.0
4111,2509,67,2,239.77,0.0
4112,2510,65,1,299.72,0.0
4113,2510,19,1,412.27,0.0
4114,2510,9,1,199.05,0.0
4115,2511,3,1,156.81,0.15
4116,2512,45,1,70.43,0.0
4117,2512,41,3,409.66,0.0
4118,2512,46,1,210.09,0.0
4119,2513,54,1,180.14,0.0
4120,2514,1,1,374.81,0.15
4121,2515,17,1,396.49,0.0
4122,2516,32,1,200.98,0.0
4123,2516,21,1,134.9,0.0
4124,2517,46,1,210.09,0.0
4125,2518,65,1,299.72,0.0
4126,2519,70,1,92.51,0.0
4127,2519,27,1,228.1,0.0
4128,2520,48,1,67.66,0.2
4129,2520,4,1,188.28,0.0
4130,2521,1,3,374.81,0.1
4131,2521,5,1,441.19,0.0
4132,2522,72,1,139.44,0.0
4133,2523,42,1,232.44,0.0
4134,2523,23,1,411.01,0.0
4135,2524,8,1,178.2,0.05
4136,2525,6,1,416.95,0.0
4137,2526,31,1,109.88,0.0
4138,2526,43,1,246.42,0.0
4139,2526,30,1,431.14,0.0
4140,2527,13,2,288.11,0.15
4141,2527,36,2,95.73,0.15
4142,2528,5,2,441.19,0.05
4143,2528,25,2,430.21,0.0
4144,2529,34,1,327.63,0.05
4145,2529,24,2,439.98,0.0
4146,2530,1,2,374.81,0.1
4147,2531,41,2,409.66,0.0
4148,2532,57,1,100.82,0.2
4149,2533,16,2,230.72,0.0
4150,2534,1,1,374.81,0.15
4151,2534,13,1,288.11,0.1
4152,2535,5,1,441.19,0.0
4153,2535,46,1,210.09,0.1
4154,2536,17,1,396.49,0.0
4155,2536,32,1,200.98,0.0
4156,2536,30,2,431.14,0.0
4157,2536,8,1,178.2,0.0
4158,2537,49,2,399.06,0.0
4159,2538,16,1,230.72,0.0
4160,2538,42,1,232.44,0.0
4161,2538,31,2,109.88,0.15
4162,2538,6,2,416.95,0.0
4163,2539,14,2,247.01,0.0
4164,2540,47,1,359.13,0.1
4165,2541,56,1,448.94,0.2
4166,2542,42,1,232.44,0.05
4167,2543,64,1,401.71,0.0
4168,2544,38,1,173.95,0.05
4169,2545,2,1,225.21,0.1
4170,2545,59,1,360.15,0.0
4171,2545,31,2,109.88,0.1
4172,2546,60,1,133.04,0.1
4173,2547,6,1,416.95,0.0
4174,2548,10,1,418.35,0.0
4175,2548,13,1,288.11,0.0
4176,2549,19,1,412.27,0.0
4177,2549,55,1,238.87,0.0
4178,2549,53,1,280.66,0.0
4179,2550,29,1,259.96,0.0
4180,2550,66,1,46.76,0.0
4181,2551,38,1,173.95,0.1
4182,2552,8,1,178.2,0.05
4183,2552,6,1,416.95,0.1
4184,2553,62,1,80.44,0.0
4185,2554,58,2,370.96,0.05
4186,2555,52,1,372.88,0.0
4187,2556,34,1,327.63,0.15
4188,2557,45,1,70.43,0.0
4189,2557,12,1,206.84,0.0
4190,2558,65,1,299.72,0.0
4191,2559,28,1,324.88,0.0
4192,2560,23,2,411.01,0.0
4193,2561,38,1,173.95,0.0
4194,2561,53,1,280.66,0.0
4195,2562,14,1,247.01,0.0
4196,2562,17,1,396.49,0.2
4197,2562,43,1,246.42,0.1
4198,2563,67,3,239.77,0.1
4199,2563,53,3,280.66,0.0
4200,2564,65,1,299.72,0.0
4201,2565,42,1,232.44,0.1
4202,2565,50,1,432.01,0.0
4203,2565,54,1,180.14,0.1
4204,2566,13,1,288.11,0.0
4205,2566,54,1,180.14,0.0
4206,2566,17,1,396.49,0.0
4207,2567,27,1,228.1,0.0
4208,2567,6,1,416.95,0.1
4209,2568,10,1,418.35,0.05
4210,2569,29,1,259.96,0.0
4211,2570,2,1,225.21,0.0
4212,2571,34,1,327.63,0.05
4213,2572,44,1,270.79,0.15
4214,2572,18,1,44.33,0.0
4215,2572,47,1,359.13,0.1
4216,2572,5,1,441.19,0.0
4217,2573,70,1,92.51,0.0
4218,2574,34,1,327.63,0.0
4219,2574,37,1,131.27,0.0
4220,2575,58,1,370.96,0.0
4221,2575,14,1,247.01,0.0
4222,2576,57,1,100.82,0.0
4223,2577,16,2,230.72,0.1
4224,2577,67,1,239.77,0.0
4225,2577,39,1,78.78,0.15
4226,2578,32,1,200.98,0.0
4227,2579,35,1,62.83,0.0
4228,2580,21,1,134.9,0.0
4229,2581,68,1,238.62,0.0
4230,2582,58,1,370.96,0.0
4231,2583,19,1,412.27,0.0
4232,2584,2,1,225.21,0.0
4233,2584,63,1,394.04,0.0
4234,2585,54,1,180.14,0.0
4235,2585,47,2,359.13,0.1
4236,2586,66,1,46.76,0.15
4237,2587,44,2,270.79,0.1
4238,2588,58,1,370.96,0.0
4239,2589,52,3,372.88,0.0
4240,2590,35,1,62.83,0.05
4241,2590,11,1,71.32,0.0
4242,2590,68,1,238.62,0.15
4243,2591,36,3,95.73,0.05
4244,2592,29,2,259.96,0.1
4245,2592,8,1,178.2,0.15
4246,2593,5,3,441.19,0.0
4247,2594,39,1,78.78,0.1
4248,2594,50,2,432.01,0.0
4249,2595,72,1,139.44,0.0
4250,2596,57,1,100.82,0.0
4251,2596,46,1,210.09,0.1
4252,2597,3,1,156.81,0.0
4253,2598,66,1,46.76,0.0
4254,2598,32,1,200.98,0.15
4255,2599,14,1,247.01,0.0
4256,2599,58,1,370.96,0.2
4257,2600,24,1,439.98,0.0
4258,2601,12,1,206.84,0.1
4259,2601,41,1,409.66,0.1
4260,2601,48,1,67.66,0.0
4261,2602,3,1,156.81,0.0
4262,2602,14,1,247.01,0.0
4263,2603,57,3,100.82,0.05
4264,2604,70,1,92.51,0.0
4265,2605,49,1,399.06,0.0
4266,2606,50,1,432.01,0.15
4267,2607,3,1,156.81,0.15
4268,2607,34,1,327.63,0.0
4269,2608,58,1,370.96,0.05
4270,2609,40,1,85.38,0.1
4271,2610,7,2,290.09,0.05
4272,2610,3,1,156.81,0.0
4273,2610,17,1,396.49,0.15
4274,2611,31,1,109.88,0.0
4275,2611,45,2,70.43,0.0
4276,2611,24,1,439.98,0.0
4277,2612,33,1,233.82,0.05
4278,2612,55,1,238.87,0.05
4279,2612,45,1,70.43,0.0
4280,2613,52,1,372.88,0.1
4281,2614,35,1,62.83,0.15
4282,2614,36,2,95.73,0.05
4283,2615,37,2,131.27,0.05
4284,2615,59,1,360.15,0.05
4285,2615,42,2,232.44,0.0
4286,2615,6,1,416.95,0.2
4287,2616,40,1,85.38,0.0
4288,2617,26,2,326.44,0.05
4289,2618,49,1,399.06,0.2
4290,2618,6,1,416.95,0.2
4291,2619,39,3,78.78,0.0
4292,2620,61,1,404.71,0.0
4293,2620,65,1,299.72,0.1
4294,2620,4,1,188.28,0.0
4295,2621,28,2,324.88,0.05
4296,2622,71,1,438.52,0.0
4297,2623,16,1,230.72,0.0
4298,2624,53,1,280.66,0.15
4299,2625,28,1,324.88,0.0
4300,2626,26,1,326.44,0.2
4301,2626,5,1,441.19,0.05
4302,2626,30,1,431.14,0.0
4303,2627,29,1,259.96,0.0
4304,2627,52,2,372.88,0.0
4305,2628,28,1,324.88,0.1
4306,2628,67,1,239.77,0.0
4307,2628,21,1,134.9,0.15
4308,2628,4,1,188.28,0.0
4309,2629,45,1,70.43,0.0
4310,2630,22,1,410.91,0.0
4311,2631,13,1,288.11,0.0
4312,2632,44,1,270.79,0.0
4313,2632,12,1,206.84,0.0
4314,2633,29,1,259.96,0.2
4315,2633,48,2,67.66,0.0
4316,2634,61,1,404.71,0.05
4317,2634,44,1,270.79,0.0
4318,2635,58,1,370.96,0.0
4319,2635,7,2,290.09,0.15
4320,2636,53,1,280.66,0.0
4321,2637,35,1,62.83,0.05
4322,2638,8,1,178.2,0.15
4323,2639,41,1,409.66,0.0
4324,2639,31,2,109.88,0.05
4325,2640,41,1,409.66,0.05
4326,2641,62,1,80.44,0.15
4327,2641,27,1,228.1,0.0
4328,2641,17,1,396.49,0.15
4329,2642,40,1,85.38,0.1
4330,2642,58,1,370.96,0.15
4331,2643,47,1,359.13,0.0
4332,2643,51,1,25.91,0.05
4333,2644,22,1,410.91,0.15
4334,2645,56,1,448.94,0.0
4335,2645,27,1,228.1,0.05
4336,2646,4,3,188.28,0.1
4337,2647,10,3,418.35,0.0
4338,2648,11,1,71.32,0.0
4339,2648,24,1,439.98,0.0
4340,2649,38,1,173.95,0.15
4341,2649,36,1,95.73,0.15
4342,2650,14,1,247.01,0.0
4343,2651,49,1,399.06,0.1
4344,2651,43,2,246.42,0.05
4345,2651,3,1,156.81,0.1
4346,2652,19,1,412.27,0.0
4347,2653,55,1,238.87,0.0
4348,2653,34,1,327.63,0.0
4349,2653,3,1,156.81,0.1
4350,2654,30,2,431.14,0.0
4351,2654,17,1,396.49,0.0
4352,2655,58,1,370.96,0.2
4353,2655,57,2,100.82,0.0
4354,2655,42,1,232.44,0.05
4355,2656,51,2,25.91,0.05
4356,2657,11,3,71.32,0.0
4357,2657,7,1,290.09,0.15
4358,2657,30,1,431.14,0.1
4359,2658,64,2,401.71,0.0
4360,2659,66,1,46.76,0.15
4361,2659,67,1,239.77,0.0
4362,2659,65,1,299.72,0.1
4363,2660,30,1,431.14,0.1
4364,2661,40,1,85.38,0.05
4365,2662,68,1,238.62,0.15
4366,2662,51,3,25.91,0.0
4367,2663,67,1,239.77,0.0
4368,2663,28,1,324.88,0.0
4369,2664,62,2,80.44,0.15
4370,2665,35,1,62.83,0.1
4371,2665,67,1,239.77,0.0
4372,2666,10,1,418.35,0.05
4373,2667,70,1,92.51,0.0
4374,2668,36,1,95.73,0.0
4375,2668,68,1,238.62,0.15
4376,2669,57,1,100.82,0.0
4377,2670,45,1,70.43,0.0
4378,2671,37,2,131.27,0.2
4379,2671,29,3,259.96,0.1
4380,2672,9,1,199.05,0.0
4381,2672,41,2,409.66,0.0
4382,2673,50,1,432.01,0.0
4383,2673,10,1,418.35,0.0
4384,2674,4,1,188.28,0.15
4385,2675,10,1,418.35,0.1
4386,2676,13,1,288.11,0.05
4387,2677,28,1,324.88,0.0
4388,2678,32,2,200.98,0.0
4389,2679,23,1,411.01,0.0
4390,2679,68,1,238.62,0.0
4391,2680,39,1,78.78,0.0
4392,2681,14,1,247.01,0.0
4393,2682,59,1,360.15,0.0
4394,2683,60,2,133.04,0.0
4395,2683,44,1,270.79,0.05
4396,2684,27,1,228.1,0.0
4397,2685,57,1,100.82,0.0
4398,2686,39,1,78.78,0.0
4399,2687,39,1,78.78,0.0
4400,2687,49,1,399.06,0.0
4401,2688,14,1,247.01,0.05
4402,2689,47,1,359.13,0.15
4403,2689,39,1,78.78,0.0
4404,2690,38,1,173.95,0.0
4405,2690,26,1,326.44,0.1
4406,2691,40,2,85.38,0.05
4407,2691,20,1,79.38,0.0
4408,2692,8,1,178.2,0.0
4409,2693,17,1,396.49,0.0
4410,2693,1,2,374.81,0.2
4411,2694,49,1,399.06,0.15
4412,2694,7,1,290.09,0.0
4413,2694,33,2,233.82,0.0
4414,2694,28,1,324.88,0.15
4415,2695,12,1,206.84,0.0
4416,2696,52,1,372.88,0.2
4417,2696,50,2,432.01,0.2
4418,2697,15,1,159.55,0.15
4419,2698,48,1,67.66,0.0
4420,2699,23,1,411.01,0.0
4421,2700,8,1,178.2,0.1
4422,2700,24,1,439.98,0.0
4423,2701,37,1,131.27,0.0
4424,2701,62,1,80.44,0.0
4425,2701,48,2,67.66,0.0
4426,2701,6,1,416.95,0.1
4427,2702,4,1,188.28,0.0
4428,2703,37,1,131.27,0.0
4429,2704,1,1,374.81,0.05
4430,2705,36,1,95.73,0.0
4431,2706,26,1,326.44,0.0
4432,2707,63,1,394.04,0.05
4433,2707,65,1,299.72,0.0
4434,2708,9,1,199.05,0.0
4435,2709,35,2,62.83,0.05
4436,2710,35,1,62.83,0.0
4437,2710,3,1,156.81,0.05
4438,2711,48,2,67.66,0.0
4439,2711,26,1,326.44,0.0
4440,2712,52,1,372.88,0.0
4441,2712,5,1,441.19,0.0
4442,2713,71,1,438.52,0.0
4443,2714,54,1,180.14,0.05
4444,2715,15,2,159.55,0.0
4445,2716,12,1,206.84,0.0
4446,2717,59,1,360.15,0.0
4447,2717,33,1,233.82,0.1
4448,2718,58,1,370.96,0.0
4449,2719,17,1,396.49,0.0
4450,2719,56,1,448.94,0.0
4451,2720,41,1,409.66,0.0
4452,2721,52,1,372.88,0.0
4453,2721,20,1,79.38,0.15
4454,2722,28,1,324.88,0.0
4455,2723,25,1,430.21,0.1
4456,2724,25,1,430.21,0.05
4457,2724,36,1,95.73,0.15
4458,2724,72,1,139.44,0.05
4459,2725,4,1,188.28,0.2
4460,2725,15,1,159.55,0.05
4461,2726,19,1,412.27,0.0
4462,2726,41,1,409.66,0.1
4463,2727,30,1,431.14,0.05
4464,2727,39,1,78.78,0.05
4465,2727,50,3,432.01,0.1
4466,2728,46,1,210.09,0.0
4467,2728,26,2,326.44,0.0
4468,2729,33,2,233.82,0.2
4469,2730,50,1,432.01,0.2
4470,2731,11,1,71.32,0.0
4471,2732,47,1,359.13,0.0
4472,2732,56,2,448.94,0.0
4473,2733,41,1,409.66,0.1
4474,2733,15,1,159.55,0.1
4475,2734,59,2,360.15,0.0
4476,2734,39,1,78.78,0.0
4477,2734,64,2,401.71,0.0
4478,2735,41,1,409.66,0.0
4479,2735,54,1,180.14,0.0
4480,2736,45,2,70.43,0.0
4481,2736,50,1,432.01,0.0
4482,2737,9,1,199.05,0.0
4483,2737,33,3,233.82,0.0
4484,2738,46,2,210.09,0.1
4485,2738,56,1,448.94,0.0
4486,2739,45,2,70.43,0.0
4487,2740,64,3,401.71,0.0
4488,2740,41,1,409.66,0.2
4489,2740,9,3,199.05,0.0
4490,2741,43,1,246.42,0.0
4491,2741,69,1,98.01,0.0
4492,2742,61,3,404.71,0.0
4493,2743,70,1,92.51,0.2
4494,2744,58,1,370.96,0.0
4495,2745,59,1,360.15,0.2
4496,2746,1,1,374.81,0.0
4497,2746,25,1,430.21,0.1
4498,2747,2,2,225.21,0.0
4499,2747,66,2,46.76,0.15
4500,2748,38,1,173.95,0.0
4501,2749,40,2,85.38,0.15
4502,2749,69,1,98.01,0.0
4503,2749,43,1,246.42,0.0
4504,2749,21,1,134.9,0.0
4505,2750,37,1,131.27,0.0
4506,2751,60,2,133.04,0.05
4507,2751,64,1,401.71,0.0
4508,2751,1,1,374.81,0.0
4509,2752,66,1,46.76,0.05
4510,2753,9,1,199.05,0.0
4511,2754,52,3,372.88,0.0
4512,2754,64,2,401.71,0.0
4513,2754,20,1,79.38,0.0
4514,2755,45,1,70.43,0.0
4515,2755,32,1,200.98,0.0
4516,2756,22,1,410.91,0.05
4517,2757,69,1,98.01,0.2
4518,2758,42,1,232.44,0.05
4519,2758,38,1,173.95,0.0
4520,2758,65,1,299.72,0.0
4521,2759,70,1,92.51,0.0
4522,2759,69,2,98.01,0.0
4523,2760,6,1,416.95,0.05
4524,2760,10,1,418.35,0.0
4525,2761,61,3,404.71,0.0
4526,2761,35,1,62.83,0.15
4527,2762,26,1,326.44,0.1
4528,2763,11,1,71.32,0.0
4529,2764,10,1,418.35,0.0
4530,2764,65,1,299.72,0.1
4531,2765,1,2,374.81,0.0
4532,2766,9,1,199.05,0.05
4533,2766,53,1,280.66,0.15
4534,2767,35,1,62.83,0.0
4535,2768,70,3,92.51,0.05
4536,2769,32,2,200.98,0.0
4537,2769,12,1,206.84,0.0
4538,2770,33,1,233.82,0.0
4539,2771,2,1,225.21,0.0
4540,2771,45,1,70.43,0.0
4541,2772,66,1,46.76,0.0
4542,2773,37,2,131.27,0.05
4543,2773,65,1,299.72,0.0
4544,2773,18,1,44.33,0.15
4545,2774,11,2,71.32,0.0
4546,2775,29,2,259.96,0.1
4547,2776,30,1,431.14,0.0
4548,2777,40,1,85.38,0.15
4549,2778,47,2,359.13,0.0
4550,2778,10,2,418.35,0.0
4551,2779,34,1,327.63,0.0
4552,2779,53,1,280.66,0.0
4553,2779,67,1,239.77,0.0
4554,2779,62,1,80.44,0.0
4555,2780,41,1,409.66,0.0
4556,2781,36,1,95.73,0.0
4557,2782,53,1,280.66,0.05
4558,2783,67,2,239.77,0.0
4559,2783,1,1,374.81,0.0
4560,2784,8,1,178.2,0.1
4561,2784,67,2,239.77,0.0
4562,2784,59,1,360.15,0.0
4563,2784,63,1,394.04,0.2
4564,2785,5,1,441.19,0.0
4565,2785,52,1,372.88,0.2
4566,2785,61,1,404.71,0.0
4567,2785,49,1,399.06,0.0
4568,2786,22,3,410.91,0.0
4569,2787,48,3,67.66,0.0
4570,2788,46,1,210.09,0.0
