order_id,customer_id,order_status,order_timestamp,device_type,shipping_cost
1524,1718,completed,2023-03-29 23:39:00,Mobile,0.0
1525,2153,completed,2023-09-13 04:02:00,Mobile,0.0
1526,1922,processing,2024-03-15 21:06:00,Mobile,0.0
1527,982,completed,2024-08-08 04:17:00,Mobile,14.99
1528,746,completed,2024-10-23 01:21:00,Mobile,0.0
1529,639,returned,2025-01-02 04:33:00,Mobile,5.99
1530,740,completed,2023-11-17 06:01:00,Desktop,5.99
1531,1424,completed,2024-05-21 03:09:00,Mobile,9.99
1532,2411,completed,2024-02-23 06:19:00,Desktop,9.99
1533,1944,cancelled,2025-05-24 08:45:00,Desktop,5.99
1534,403,returned,2024-01-31 16:10:00,Mobile,0.0
1535,1982,completed,2025-01-23 21:57:00,Mobile,9.99
1536,472,processing,2023-09-12 04:28:00,Mobile,9.99
1537,1482,completed,2025-09-27 11:37:00,Tablet,0.0
1538,599,returned,2025-06-24 06:33:00,Mobile,5.99
1539,1083,returned,2023-07-30 10:33:00,Mobile,5.99
1540,2070,cancelled,2023-03-16 19:57:00,Mobile,5.99
1541,2141,returned,2024-12-08 19:22:00,Mobile,5.99
1542,875,completed,2023-05-08 05:07:00,Desktop,0.0
1543,2104,completed,2024-10-16 02:03:00,Mobile,5.99
1544,829,completed,2023-08-31 16:16:00,Desktop,9.99
1545,1689,cancelled,2023-12-28 11:32:00,Mobile,5.99
1546,1542,completed,2025-07-31 12:15:00,Desktop,0.0
1547,1722,completed,2024-07-31 06:38:00,Mobile,5.99
1548,77,returned,2023-11-24 13:06:00,Tablet,0.0
1549,1184,cancelled,2024-03-15 06:50:00,Mobile,0.0
1550,174,completed,2023-12-10 16:03:00,Mobile,0.0
1551,948,completed,2024-08-21 14:16:00,Mobile,5.99
1552,631,completed,2025-06-12 03:11:00,Mobile,5.99
1553,1952,completed,2023-03-11 12:02:00,Desktop,9.99
1554,1431,returned,2025-05-23 14:00:00,Mobile,0.0
1555,430,cancelled,2023-09-20 21:29:00,Desktop,0.0
1556,232,returned,2024-11-13 03:31:00,Mobile,0.0
1557,2234,cancelled,2023-03-17 02:44:00,Desktop,9.99
1558,1909,returned,2024-04-30 23:45:00,Mobile,5.99
1559,128,completed,2024-01-20 14:21:00,Mobile,9.99
1560,632,completed,2024-02-07 02:15:00,Mobile,0.0
1561,540,completed,2025-08-02 17:23:00,Mobile,9.99
1562,80,returned,2024-06-23 10:06:00,Mobile,5.99
1563,873,cancelled,2025-07-18 00:49:00,Desktop,0.0
1564,178,returned,2025-06-08 21:46:00,Desktop,14.99
1565,551,returned,2023-04-06 23:11:00,Desktop,0.0
1566,2319,cancelled,2023-03-30 06:45:00,Desktop,5.99
1567,1677,processing,2025-09-18 03:21:00,Mobile,0.0
1568,836,completed,2024-12-12 09:37:00,Desktop,5.99
1569,934,processing,2024-05-15 02:41:00,Mobile,5.99
1570,664,returned,2024-07-20 14:45:00,Mobile,5.99
1571,234,cancelled,2023-10-16 23:17:00,Desktop,5.99
1572,1051,completed,2024-05-24 06:28:00,Mobile,9.99
1573,231,processing,2023-11-12 17:55:00,Mobile,0.0
1574,470,completed,2024-07-10 04:05:00,Mobile,14.99
1575,593,cancelled,2024-03-11 01:31:00,Mobile,5.99
1576,2194,completed,2025-02-19 05:27:00,Mobile,5.99
1577,2057,completed,2023-09-18 09:18:00,Mobile,0.0
1578,1131,cancelled,2023-12-21 16:05:00,Desktop,9.99
1579,1167,processing,2023-07-31 11:05:00,Desktop,0.0
1580,885,completed,2024-04-04 02:00:00,Mobile,0.0
1581,1044,cancelled,2024-08-31 02:59:00,Mobile,5.99
1582,1016,completed,2025-06-04 19:11:00,Mobile,0.0
1583,486,completed,2025-02-27 09:50:00,Mobile,5.99
1584,1779,completed,2023-10-08 21:13:00,Desktop,5.99
1585,1259,processing,2025-01-20 20:15:00,Mobile,14.99
1586,2165,returned,2024-05-02 19:09:00,Desktop,0.0
1587,500,completed,2024-11-02 14:48:00,Mobile,14.99
1588,1033,completed,2024-02-07 01:24:00,Desktop,9.99
1589,1853,completed,2025-03-31 09:00:00,Mobile,0.0
1590,1510,completed,2025-02-06 12:44:00,Mobile,0.0
1591,229,completed,2023-02-28 21:12:00,Mobile,5.99
1592,847,processing,2024-01-19 00:24:00,Mobile,0.0
1593,1933,completed,2024-10-20 12:56:00,Mobile,14.99
1594,1332,cancelled,2024-12-19 23:26:00,Desktop,0.0
1595,705,cancelled,2025-02-12 21:30:00,Mobile,5.99
1596,580,processing,2024-11-30 10:44:00,Desktop,14.99
1597,1038,processing,2025-09-24 13:02:00,Desktop,0.0
1598,605,processing,2024-07-05 12:27:00,Mobile,0.0
1599,1217,completed,2023-02-07 06:33:00,Desktop,5.99
1600,1555,completed,2023-06-28 08:16:00,Mobile,5.99
1601,690,cancelled,2025-04-01 07:16:00,Desktop,5.99
1602,2306,cancelled,2023-09-18 17:40:00,Desktop,0.0
1603,1994,completed,2025-01-08 22:45:00,Desktop,5.99
1604,1356,completed,2024-04-22 13:47:00,Desktop,5.99
1605,212,completed,2024-06-04 16:26:00,Mobile,0.0
1606,2231,cancelled,2023-11-25 19:12:00,Desktop,5.99
1607,1141,completed,2025-03-04 14:16:00,Desktop,0.0
1608,39,completed,2025-03-15 18:38:00,Desktop,0.0
1609,1807,returned,2025-02-16 01:01:00,Mobile,0.0
1610,1692,completed,2025-02-24 07:08:00,Mobile,9.99
1611,1990,completed,2024-06-10 02:30:00,Mobile,9.99
1612,516,completed,2023-12-24 04:27:00,Desktop,0.0
1613,78,returned,2024-10-02 17:12:00,Mobile,5.99
1614,506,completed,2025-09-03 23:24:00,Tablet,0.0
1615,174,completed,2023-04-02 05:28:00,Mobile,0.0
1616,2107,completed,2023-10-12 03:49:00,Mobile,5.99
1617,680,completed,2024-03-11 13:44:00,Mobile,5.99
1618,2425,completed,2023-10-12 19:44:00,Mobile,5.99
1619,1065,processing,2025-01-06 20:15:00,Desktop,0.0
1620,2451,completed,2024-05-12 10:24:00,Mobile,5.99
1621,1752,processing,2023-07-10 00:20:00,Desktop,5.99
1622,1469,completed,2024-04-17 18:53:00,Mobile,5.99
1623,1984,completed,2024-08-06 23:48:00,Mobile,5.99
1624,822,completed,2025-09-11 19:33:00,Mobile,0.0
1625,2366,returned,2025-04-01 17:57:00,Desktop,5.99
1626,1374,completed,2024-01-16 11:41:00,Desktop,5.99
1627,899,completed,2024-10-28 20:27:00,Desktop,5.99
1628,10,completed,2024-09-03 20:46:00,Mobile,5.99
1629,259,completed,2023-06-07 23:43:00,Mobile,0.0
1630,841,completed,2023-06-03 05:50:00,Mobile,0.0
1631,874,completed,2025-04-18 16:06:00,Mobile,5.99
1632,2248,completed,2025-01-17 22:07:00,Mobile,0.0
1633,338,completed,2025-09-27 21:48:00,Desktop,0.0
1634,1191,cancelled,2024-06-03 21:44:00,Mobile,9.99
1635,816,completed,2024-04-11 02:38:00,Desktop,0.0
1636,37,processing,2024-11-07 08:03:00,Mobile,9.99
1637,2003,returned,2024-10-13 04:52:00,Mobile,5.99
1638,964,returned,2024-12-08 10:23:00,Tablet,0.0
1639,549,completed,2024-11-10 06:42:00,Mobile,0.0
1640,2063,completed,2025-11-20 17:20:00,Mobile,5.99
1641,2295,completed,2023-08-20 21:31:00,Mobile,0.0
1642,2487,processing,2024-09-22 13:16:00,Mobile,9.99
1643,752,cancelled,2025-01-07 16:37:00,Mobile,0.0
1644,1916,completed,2024-07-15 16:11:00,Tablet,0.0
1645,214,completed,2025-05-05 20:37:00,Mobile,14.99
1646,1017,completed,2023-12-12 04:31:00,Desktop,14.99
1647,1493,completed,2023-04-05 18:17:00,Desktop,0.0
1648,2085,completed,2024-11-26 07:40:00,Mobile,5.99
1649,2286,completed,2025-09-06 01:57:00,Mobile,5.99
1650,1061,cancelled,2024-12-31 22:31:00,Mobile,0.0
1651,1483,completed,2024-11-23 04:20:00,Desktop,0.0
1652,1051,cancelled,2024-10-19 12:19:00,Mobile,9.99
1653,2050,cancelled,2025-01-05 23:31:00,Mobile,5.99
1654,261,completed,2023-11-05 15:31:00,Mobile,14.99
1655,245,returned,2025-05-27 09:06:00,Tablet,0.0
1656,1523,cancelled,2024-11-15 04:42:00,Desktop,0.0
1657,1211,completed,2023-03-19 19:16:00,Mobile,9.99
1658,236,returned,2023-11-30 10:00:00,Desktop,14.99
1659,1508,processing,2025-04-10 22:54:00,Tablet,0.0
1660,1957,returned,2024-06-11 00:07:00,Desktop,0.0
1661,53,completed,2024-06-25 11:20:00,Mobile,5.99
1662,357,completed,2024-05-24 08:24:00,Desktop,0.0
1663,377,returned,2024-12-28 20:15:00,Desktop,5.99
1664,2187,completed,2024-04-22 16:05:00,Mobile,0.0
1665,113,processing,2023-11-20 11:51:00,Desktop,14.99
1666,312,completed,2025-08-09 23:25:00,Tablet,5.99
1667,2305,cancelled,2024-09-15 06:34:00,Desktop,9.99
1668,2190,cancelled,2025-10-05 09:33:00,Desktop,14.99
1669,1401,completed,2023-08-04 13:24:00,Mobile,0.0
1670,1717,completed,2023-08-27 19:22:00,Mobile,0.0
1671,978,completed,2023-09-18 22:45:00,Desktop,0.0
1672,654,completed,2023-07-21 17:35:00,Desktop,0.0
1673,2475,returned,2025-02-28 17:07:00,Mobile,5.99
1674,710,completed,2024-11-24 05:35:00,Desktop,0.0
1675,58,completed,2024-02-09 12:55:00,Desktop,0.0
1676,1469,completed,2025-03-12 15:22:00,Tablet,5.99
1677,2286,completed,2025-05-17 04:53:00,Mobile,0.0
1678,2240,completed,2024-11-02 13:51:00,Desktop,0.0
1679,1305,completed,2023-12-04 19:35:00,Mobile,5.99
1680,1877,completed,2023-09-16 12:29:00,Mobile,0.0
1681,2464,completed,2024-11-26 13:44:00,Mobile,0.0
1682,1145,completed,2024-07-20 18:23:00,Mobile,5.99
1683,195,completed,2024-05-28 13:48:00,Mobile,0.0
1684,2460,completed,2024-07-23 15:24:00,Mobile,5.99
1685,1829,completed,2024-12-11 11:52:00,Desktop,9.99
1686,2381,cancelled,2025-03-10 17:33:00,Mobile,0.0
1687,1825,completed,2023-06-07 19:18:00,Mobile,0.0
1688,229,cancelled,2023-06-12 22:16:00,Mobile,5.99
1689,804,completed,2024-08-27 09:08:00,Mobile,0.0
1690,193,completed,2024-03-02 04:00:00,Mobile,0.0
1691,1588,processing,2023-10-20 21:22:00,Mobile,14.99
1692,446,completed,2025-01-07 03:01:00,Mobile,14.99
1693,2269,cancelled,2025-03-17 15:04:00,Mobile,0.0
1694,1904,completed,2024-01-26 17:22:00,Mobile,5.99
1695,1693,completed,2024-01-23 01:36:00,Mobile,5.99
1696,633,processing,2025-01-05 03:58:00,Mobile,0.0
1697,2276,completed,2023-08-06 08:51:00,Mobile,0.0
1698,2490,completed,2024-11-12 15:07:00,Mobile,14.99
1699,802,completed,2024-03-03 01:18:00,Mobile,0.0
1700,1298,completed,2024-02-07 01:50:00,Desktop,0.0
1701,2283,cancelled,2023-10-17 13:45:00,Desktop,5.99
1702,1333,completed,2024-02-29 17:51:00,Desktop,5.99
1703,1259,completed,2025-01-05 03:41:00,Mobile,0.0
1704,1617,completed,2024-03-12 07:24:00,Mobile,0.0
1705,795,completed,2023-10-05 10:54:00,Desktop,0.0
1706,1696,completed,2024-09-29 00:17:00,Mobile,5.99
1707,371,completed,2025-08-09 02:47:00,Desktop,9.99
1708,1919,completed,2024-01-07 23:30:00,Tablet,5.99
1709,313,completed,2024-05-15 14:39:00,Desktop,0.0
1710,113,completed,2023-04-28 05:13:00,Desktop,0.0
1711,1859,completed,2024-03-23 15:08:00,Mobile,5.99
1712,902,completed,2024-09-12 16:18:00,Mobile,0.0
1713,2104,completed,2024-02-08 05:57:00,Tablet,0.0
1714,1321,completed,2025-02-02 10:40:00,Mobile,5.99
1715,2220,completed,2025-01-21 00:44:00,Mobile,0.0
1716,1957,returned,2025-04-25 08:56:00,Mobile,9.99
1717,92,processing,2025-06-03 13:38:00,Mobile,5.99
1718,2095,completed,2024-05-08 17:47:00,Mobile,5.99
1719,1066,cancelled,2024-04-21 01:32:00,Mobile,0.0
1720,92,completed,2025-08-11 01:46:00,Mobile,5.99
1721,1360,cancelled,2023-07-07 17:40:00,Mobile,5.99
1722,1354,completed,2024-04-08 12:02:00,Mobile,0.0
1723,1149,cancelled,2024-01-06 12:11:00,Mobile,0.0
1724,1701,completed,2023-12-19 08:11:00,Mobile,5.99
1725,2451,completed,2024-10-22 03:40:00,Mobile,14.99
1726,649,processing,2023-04-04 14:42:00,Mobile,0.0
1727,74,processing,2023-07-07 00:47:00,Desktop,0.0
1728,1824,returned,2025-02-10 22:38:00,Mobile,0.0
1729,2258,completed,2024-09-02 19:28:00,Mobile,5.99
1730,1431,processing,2025-03-04 17:27:00,Mobile,0.0
1731,550,completed,2024-03-13 19:10:00,Desktop,0.0
1732,1697,returned,2024-06-18 21:23:00,Mobile,0.0
1733,698,returned,2025-03-25 18:00:00,Mobile,0.0
1734,1444,completed,2023-10-14 07:38:00,Desktop,5.99
1735,1897,cancelled,2023-12-09 20:09:00,Mobile,5.99
1736,2404,completed,2024-11-09 02:42:00,Mobile,5.99
1737,2030,completed,2023-09-15 23:16:00,Desktop,5.99
1738,1986,completed,2024-05-25 16:59:00,Mobile,5.99
1739,1206,completed,2023-12-22 07:22:00,Desktop,0.0
1740,687,completed,2025-09-11 07:30:00,Mobile,5.99
1741,695,returned,2023-07-09 05:28:00,Tablet,5.99
1742,72,completed,2023-07-07 15:00:00,Tablet,0.0
1743,157,cancelled,2025-08-28 01:57:00,Mobile,9.99
1744,70,completed,2023-12-01 08:12:00,Mobile,0.0
1745,990,completed,2025-02-05 08:43:00,Mobile,0.0
1746,877,processing,2025-02-06 06:43:00,Desktop,5.99
1747,2196,completed,2024-07-28 20:21:00,Mobile,0.0
1748,1815,completed,2024-10-10 17:05:00,Tablet,0.0
1749,1736,cancelled,2023-09-24 01:12:00,Mobile,14.99
1750,120,completed,2023-09-05 22:36:00,Desktop,5.99
1751,1508,completed,2024-09-06 13:08:00,Desktop,5.99
1752,1490,processing,2024-01-31 13:52:00,Mobile,0.0
1753,1267,processing,2024-09-14 23:22:00,Tablet,5.99
1754,654,completed,2023-05-17 18:38:00,Mobile,5.99
1755,434,completed,2025-03-13 17:19:00,Desktop,5.99
1756,461,returned,2023-10-27 08:50:00,Mobile,0.0
1757,2056,returned,2023-03-29 09:21:00,Mobile,5.99
1758,1347,cancelled,2024-04-04 00:59:00,Mobile,0.0
1759,2087,completed,2023-10-02 19:34:00,Desktop,5.99
1760,797,processing,2024-02-05 22:55:00,Desktop,9.99
1761,656,completed,2024-12-18 14:40:00,Mobile,5.99
1762,534,processing,2023-04-28 13:20:00,Mobile,9.99
1763,483,returned,2024-01-29 13:14:00,Desktop,5.99
1764,2447,returned,2024-04-04 02:53:00,Desktop,0.0
1765,959,completed,2023-08-03 08:15:00,Desktop,0.0
1766,306,completed,2025-03-06 21:08:00,Mobile,5.99
1767,2334,returned,2023-12-04 12:31:00,Tablet,5.99
1768,210,processing,2024-08-17 07:56:00,Mobile,0.0
1769,1740,completed,2025-05-07 04:43:00,Mobile,0.0
1770,299,completed,2024-03-15 20:57:00,Desktop,5.99
1771,563,processing,2023-11-06 10:53:00,Mobile,14.99
1772,119,completed,2024-05-23 04:47:00,Mobile,5.99
1773,969,completed,2023-03-30 12:13:00,Tablet,0.0
1774,595,returned,2024-09-23 08:57:00,Mobile,9.99
1775,64,completed,2025-02-02 18:53:00,Desktop,0.0
1776,672,returned,2024-09-24 19:40:00,Mobile,5.99
1777,675,completed,2024-11-16 21:54:00,Desktop,0.0
1778,1434,cancelled,2023-04-24 04:27:00,Mobile,0.0
1779,1850,processing,2024-03-19 08:21:00,Desktop,9.99
1780,2273,returned,2024-09-30 17:52:00,Mobile,0.0
1781,2500,completed,2023-09-03 22:59:00,Mobile,9.99
1782,724,cancelled,2025-04-05 14:32:00,Mobile,5.99
1783,770,processing,2024-04-12 01:58:00,Mobile,9.99
1784,1967,completed,2025-06-27 07:40:00,Desktop,0.0
1785,724,completed,2025-02-22 13:41:00,Mobile,5.99
1786,2163,completed,2024-10-11 10:45:00,Mobile,14.99
1787,1002,completed,2023-10-29 03:02:00,Desktop,0.0
1788,614,returned,2024-12-18 09:28:00,Tablet,0.0
1789,2369,processing,2025-06-20 01:02:00,Desktop,0.0
1790,1729,completed,2024-05-05 15:33:00,Desktop,0.0
1791,512,completed,2025-08-04 12:16:00,Mobile,0.0
1792,1886,processing,2024-02-01 06:32:00,Desktop,0.0
1793,1217,completed,2023-02-14 05:22:00,Mobile,9.99
1794,566,completed,2025-03-06 07:08:00,Mobile,5.99
1795,1996,completed,2024-10-22 13:13:00,Desktop,9.99
1796,369,completed,2024-04-06 00:59:00,Mobile,5.99
1797,210,cancelled,2025-01-08 09:08:00,Mobile,0.0
1798,311,processing,2023-06-12 16:21:00,Desktop,0.0
1799,2173,completed,2024-12-23 19:32:00,Mobile,0.0
1800,2438,returned,2025-03-13 03:37:00,Tablet,14.99
1801,1435,processing,2025-02-11 05:07:00,Mobile,0.0
1802,850,completed,2023-11-28 22:43:00,Mobile,0.0
1803,1933,completed,2024-03-01 16:03:00,Desktop,14.99
1804,889,processing,2024-08-28 16:11:00,Mobile,5.99
1805,1072,cancelled,2023-06-14 06:56:00,Mobile,0.0
1806,1274,processing,2025-02-19 02:57:00,Mobile,0.0
1807,2387,completed,2025-09-23 19:41:00,Desktop,0.0
1808,2174,returned,2024-05-19 09:11:00,Mobile,0.0
1809,1302,completed,2024-04-04 23:23:00,Desktop,5.99
1810,1536,returned,2025-05-15 14:18:00,Desktop,5.99
1811,1659,cancelled,2025-09-25 02:29:00,Mobile,5.99
1812,1252,completed,2024-05-03 12:55:00,Desktop,0.0
1813,2301,completed,2025-04-16 06:08:00,Desktop,0.0
1814,738,processing,2024-04-26 15:08:00,Desktop,5.99
1815,586,completed,2024-12-08 04:00:00,Mobile,14.99
1816,2303,completed,2023-10-06 19:38:00,Desktop,5.99
1817,1694,processing,2025-07-02 23:55:00,Tablet,0.0
1818,890,cancelled,2024-07-16 20:11:00,Desktop,0.0
1819,1415,completed,2024-06-28 07:25:00,Mobile,0.0
1820,559,completed,2024-11-28 15:50:00,Desktop,0.0
1821,632,cancelled,2024-06-28 09:26:00,Mobile,14.99
1822,620,completed,2023-03-22 20:37:00,Mobile,5.99
1823,2274,completed,2025-06-17 14:00:00,Mobile,5.99
1824,2003,returned,2025-05-31 06:59:00,Desktop,0.0
1825,2259,completed,2025-02-22 16:38:00,Desktop,0.0
1826,951,returned,2024-06-11 05:20:00,Mobile,5.99
1827,1102,returned,2025-03-10 16:48:00,Mobile,5.99
1828,1247,completed,2024-01-18 00:08:00,Mobile,9.99
1829,1780,completed,2024-01-14 13:00:00,Mobile,5.99
1830,1096,completed,2025-09-19 20:59:00,Desktop,0.0
1831,1473,completed,2025-01-04 20:56:00,Desktop,5.99
1832,2107,returned,2023-09-17 23:19:00,Mobile,0.0
1833,2355,completed,2023-12-03 01:57:00,Mobile,0.0
1834,2306,completed,2023-05-30 10:23:00,Mobile,0.0
1835,2045,completed,2024-01-02 19:24:00,Mobile,0.0
1836,1017,completed,2023-04-12 18:31:00,Mobile,5.99
1837,2476,processing,2023-08-16 09:06:00,Mobile,0.0
1838,1378,processing,2024-03-23 16:09:00,Mobile,5.99
1839,584,completed,2024-08-05 21:42:00,Mobile,5.99
1840,176,completed,2025-06-08 09:01:00,Desktop,0.0
1841,213,completed,2023-09-29 05:55:00,Desktop,5.99
1842,1741,completed,2024-02-06 23:22:00,Desktop,5.99
1843,53,processing,2024-04-05 04:18:00,Mobile,14.99
1844,2204,completed,2023-07-01 15:22:00,Desktop,5.99
1845,11,completed,2024-05-30 14:36:00,Mobile,0.0
1846,570,completed,2023-09-10 09:17:00,Mobile,0.0
1847,1883,completed,2024-08-04 08:31:00,Desktop,5.99
1848,1913,completed,2024-04-13 14:48:00,Desktop,0.0
1849,2043,returned,2024-05-21 22:00:00,Mobile,5.99
1850,2296,processing,2024-04-08 20:50:00,Mobile,0.0
1851,2114,returned,2024-10-27 01:10:00,Mobile,5.99
1852,813,completed,2023-11-06 03:26:00,Desktop,0.0
1853,1995,completed,2023-09-09 17:02:00,Desktop,5.99
1854,2327,completed,2024-08-29 04:31:00,Desktop,0.0
1855,1585,completed,2024-05-02 05:58:00,Mobile,5.99
1856,1281,cancelled,2024-10-13 11:07:00,Mobile,0.0
1857,482,cancelled,2025-06-01 06:33:00,Mobile,5.99
1858,1661,processing,2024-12-26 09:46:00,Mobile,5.99
1859,355,completed,2025-05-03 20:19:00,Desktop,5.99
1860,2115,completed,2024-02-18 22:45:00,Tablet,5.99
1861,585,completed,2024-07-04 16:56:00,Mobile,5.99
1862,1337,processing,2023-12-12 11:01:00,Mobile,9.99
1863,2435,returned,2023-06-02 04:25:00,Mobile,5.99
1864,1848,processing,2024-03-07 22:20:00,Tablet,0.0
1865,804,completed,2024-12-07 10:04:00,Mobile,0.0
1866,518,completed,2024-04-19 12:47:00,Mobile,14.99
1867,1479,returned,2025-06-13 19:12:00,Mobile,0.0
1868,1820,completed,2025-03-03 05:22:00,Desktop,9.99
1869,2080,completed,2025-01-28 07:50:00,Desktop,5.99
1870,259,returned,2023-03-04 03:53:00,Mobile,0.0
1871,2242,completed,2024-04-18 09:24:00,Mobile,0.0
1872,24,returned,2024-08-13 10:26:00,Tablet,5.99
1873,1620,completed,2023-11-20 16:24:00,Mobile,9.99
1874,629,completed,2024-11-01 15:13:00,Desktop,5.99
1875,702,completed,2025-02-17 15:33:00,Mobile,5.99
1876,682,completed,2023-11-23 23:05:00,Desktop,0.0
1877,205,completed,2024-06-10 20:43:00,Mobile,9.99
1878,729,returned,2023-09-26 11:10:00,Desktop,5.99
1879,523,processing,2025-08-29 13:00:00,Tablet,0.0
1880,1326,cancelled,2024-07-12 10:20:00,Mobile,5.99
1881,1901,returned,2025-03-30 09:51:00,Desktop,0.0
1882,1818,returned,2024-01-08 00:09:00,Mobile,5.99
1883,30,completed,2024-01-21 09:23:00,Mobile,5.99
1884,208,cancelled,2023-05-07 19:50:00,Mobile,9.99
1885,2106,completed,2025-03-11 00:46:00,Mobile,5.99
1886,2326,returned,2025-04-12 07:06:00,Desktop,9.99
1887,10,completed,2024-08-17 02:45:00,Mobile,0.0
1888,1996,completed,2024-09-28 10:37:00,Mobile,14.99
1889,88,completed,2024-06-07 00:26:00,Mobile,0.0
1890,191,cancelled,2025-01-14 03:27:00,Mobile,0.0
1891,806,completed,2024-08-13 22:09:00,Mobile,0.0
1892,1356,completed,2024-01-03 14:18:00,Desktop,0.0
1893,1610,completed,2024-04-08 11:36:00,Mobile,0.0
1894,2025,completed,2025-07-11 12:34:00,Mobile,0.0
1895,1122,processing,2024-02-05 12:54:00,Mobile,0.0
1896,1740,processing,2025-03-13 10:52:00,Mobile,0.0
1897,2029,completed,2025-03-26 21:13:00,Desktop,9.99
1898,1854,completed,2024-11-20 03:46:00,Desktop,0.0
1899,1253,cancelled,2023-09-19 20:13:00,Desktop,0.0
1900,1708,completed,2024-02-16 07:47:00,Desktop,5.99
1901,503,completed,2023-09-07 15:41:00,Mobile,0.0
1902,168,completed,2025-06-02 09:21:00,Mobile,5.99
1903,1561,completed,2024-09-20 00:07:00,Mobile,14.99
1904,1672,cancelled,2025-07-25 04:49:00,Mobile,0.0
1905,1199,returned,2024-05-03 07:45:00,Desktop,14.99
1906,590,completed,2024-02-27 08:52:00,Desktop,9.99
1907,384,completed,2025-02-24 14:45:00,Desktop,0.0
1908,2460,completed,2024-09-18 17:33:00,Desktop,9.99
1909,188,completed,2023-09-28 21:29:00,Mobile,5.99
1910,2008,processing,2024-09-20 16:59:00,Mobile,9.99
1911,465,processing,2025-02-24 15:33:00,Mobile,5.99
1912,1500,returned,2024-11-16 06:40:00,Mobile,5.99
1913,1658,completed,2023-06-04 01:43:00,Desktop,5.99
1914,820,completed,2023-04-07 03:48:00,Desktop,0.0
1915,696,returned,2024-03-21 04:52:00,Mobile,5.99
1916,1998,completed,2024-09-13 15:44:00,Mobile,9.99
1917,341,completed,2024-11-30 00:41:00,Mobile,9.99
1918,432,cancelled,2023-06-27 08:31:00,Desktop,0.0
1919,927,cancelled,2023-05-03 22:06:00,Tablet,0.0
1920,934,processing,2024-02-13 14:44:00,Mobile,5.99
1921,1196,processing,2025-08-21 05:54:00,Desktop,0.0
1922,558,completed,2024-12-06 13:38:00,Desktop,9.99
1923,1086,completed,2024-07-14 10:27:00,Mobile,0.0
1924,606,completed,2025-02-19 13:31:00,Mobile,0.0
1925,1040,completed,2023-05-19 04:58:00,Mobile,9.99
1926,1207,completed,2024-12-02 23:07:00,Mobile,0.0
1927,1748,processing,2023-05-17 14:49:00,Mobile,9.99
1928,750,completed,2025-10-08 08:18:00,Desktop,14.99
1929,1569,processing,2025-01-21 03:00:00,Tablet,9.99
1930,1350,returned,2025-06-19 04:23:00,Desktop,0.0
1931,1891,returned,2025-02-14 06:52:00,Mobile,0.0
1932,620,processing,2023-09-26 11:40:00,Mobile,0.0
1933,734,completed,2025-05-07 15:03:00,Desktop,5.99
1934,1424,processing,2024-04-28 10:32:00,Mobile,5.99
1935,2154,completed,2025-05-04 20:19:00,Desktop,9.99
1936,1739,cancelled,2024-08-26 14:11:00,Mobile,9.99
1937,1113,completed,2024-01-31 05:28:00,Mobile,9.99
1938,720,completed,2024-08-16 07:42:00,Mobile,0.0
1939,689,cancelled,2024-02-09 04:23:00,Desktop,0.0
1940,1235,completed,2024-01-29 00:51:00,Desktop,5.99
1941,2005,cancelled,2024-04-26 11:27:00,Tablet,0.0
1942,656,completed,2025-08-15 03:48:00,Mobile,5.99
1943,326,returned,2024-10-23 05:27:00,Tablet,9.99
1944,547,completed,2025-08-28 20:56:00,Desktop,0.0
1945,883,cancelled,2025-11-20 11:43:00,Tablet,0.0
1946,1914,completed,2023-12-20 06:22:00,Tablet,0.0
1947,186,completed,2024-09-17 06:29:00,Mobile,5.99
1948,1,completed,2025-07-13 20:03:00,Mobile,5.99
1949,848,completed,2023-11-06 20:27:00,Mobile,14.99
1950,787,completed,2024-01-17 01:13:00,Mobile,0.0
1951,2038,cancelled,2024-06-16 20:47:00,Mobile,0.0
1952,1039,returned,2025-02-04 16:17:00,Mobile,5.99
1953,774,completed,2023-02-25 23:07:00,Mobile,5.99
1954,901,cancelled,2024-03-12 08:41:00,Mobile,0.0
1955,790,completed,2023-07-29 20:22:00,Mobile,0.0
1956,1001,completed,2024-11-22 19:15:00,Desktop,5.99
1957,1653,completed,2024-01-14 05:55:00,Mobile,9.99
1958,2091,returned,2024-05-09 21:08:00,Tablet,14.99
1959,597,completed,2023-10-09 18:45:00,Mobile,0.0
1960,282,completed,2024-05-23 04:42:00,Desktop,9.99
1961,212,completed,2025-04-16 15:00:00,Mobile,0.0
1962,1787,completed,2024-10-24 07:48:00,Mobile,0.0
1963,846,completed,2024-03-25 10:02:00,Desktop,0.0
1964,1859,processing,2023-09-09 21:42:00,Mobile,14.99
1965,679,completed,2024-12-05 07:16:00,Mobile,0.0
1966,1878,completed,2025-03-02 19:59:00,Mobile,5.99
1967,42,completed,2024-12-28 08:53:00,Tablet,0.0
1968,1077,completed,2024-01-15 03:38:00,Mobile,0.0
1969,326,completed,2024-02-10 13:51:00,Mobile,0.0
1970,3,completed,2025-03-26 02:37:00,Mobile,0.0
1971,964,completed,2024-11-29 00:20:00,Mobile,0.0
1972,474,completed,2023-12-16 08:21:00,Mobile,0.0
1973,865,completed,2024-01-07 17:38:00,Mobile,0.0
1974,321,completed,2023-06-11 00:11:00,Mobile,5.99
1975,2132,completed,2024-11-01 18:59:00,Desktop,0.0
1976,1002,processing,2023-05-10 14:08:00,Mobile,0.0
